TransactionID,CustomerID,Date,Amount,Category,Location,Source,IsFraud,Hour
TX03618,CUST245,2024-02-01,185.55,Travel,New York,Online,0,19
TX03619,CUST423,2024-02-02,13.31,Restaurant,Marseille,POS,0,14
TX03620,CUST260,2024-05-05,20.69,Travel,Lyon,ATM,0,7
TX03621,CUST226,2024-03-07,49.65,Restaurant,Berlin,Online,0,2
TX03622,CUST181,2024-01-30,52.1,Restaurant,Tokyo,ATM,0,15
TX03623,CUST246,2024-04-23,13.36,Travel,Marseille,Online,1,2
TX03624,CUST338,2024-01-29,83.93,Travel,Berlin,Online,0,0
TX03625,CUST183,2024-05-10,81.9,Entertainment,Berlin,Online,0,7
TX03626,CUST212,2024-01-30,18.55,Groceries,Lyon,POS,0,23
TX03627,CUST324,2024-05-16,22.03,Travel,New York,POS,0,8
TX03628,CUST431,2024-06-02,144.02,Health,Marseille,POS,0,21
TX03629,CUST477,2024-05-09,92.34,Groceries,New York,POS,0,11
TX03630,CUST342,2024-03-02,64.83,Health,Marseille,POS,0,17
TX03631,CUST242,2024-01-03,9.29,Entertainment,Paris,POS,0,16
TX03632,CUST140,2024-06-22,32.09,Travel,Berlin,Online,0,7
TX03633,CUST357,2024-03-08,45.97,Groceries,Paris,POS,0,19
TX03634,CUST384,2024-01-25,15.38,Travel,Marseille,POS,0,10
TX03635,CUST204,2024-06-27,34.73,Restaurant,Marseille,Online,0,6
TX03636,CUST301,2024-05-20,50.94,Travel,New York,Online,0,13
TX03637,CUST406,2024-02-13,24.83,Groceries,Berlin,POS,0,9
TX03638,CUST430,2024-06-11,80.92,Travel,Tokyo,Online,0,14
TX03639,CUST365,2024-02-24,96.77,Travel,Berlin,POS,0,11
TX03640,CUST497,2024-05-16,24.55,Electronics,London,Online,0,19
TX03641,CUST309,2024-05-09,96.21,Electronics,Marseille,POS,0,16
TX03642,CUST150,2024-02-10,10.47,Groceries,Lyon,Online,0,7
TX03643,CUST217,2024-06-20,95.92,Groceries,Lyon,ATM,0,13
TX03644,CUST300,2024-03-04,13.29,Restaurant,Lyon,ATM,0,14
TX03645,CUST476,2024-01-31,9.33,Restaurant,Paris,ATM,0,10
TX03646,CUST138,2024-02-16,56.33,Travel,Tokyo,Online,0,11
TX03647,CUST127,2024-05-09,36.93,Health,New York,POS,0,19
TX03648,CUST358,2024-04-05,124.24,Groceries,Tokyo,POS,0,15
TX03649,CUST183,2024-03-17,27.56,Travel,Paris,POS,0,19
TX03650,CUST254,2024-04-19,21.92,Health,Tokyo,Online,0,17
TX03651,CUST216,2024-03-09,39.73,Electronics,Tokyo,POS,0,9
TX03652,CUST101,2024-02-27,35.44,Restaurant,Berlin,ATM,0,18
TX03653,CUST192,2024-04-15,26.11,Groceries,Lyon,Online,0,17
TX03654,CUST265,2024-02-13,64.17,Travel,Marseille,Online,0,0
TX03655,CUST486,2024-03-14,76.26,Electronics,Lyon,Online,0,21
TX03656,CUST499,2024-02-25,100.86,Entertainment,Tokyo,Online,0,3
TX03657,CUST449,2024-06-19,185.33,Electronics,Marseille,POS,0,22
TX03658,CUST395,2024-05-06,20.51,Travel,Berlin,POS,0,6
TX03659,CUST357,2024-06-10,67.96,Restaurant,New York,Online,0,0
TX03660,CUST180,2024-01-30,30.07,Health,London,POS,0,7
TX03661,CUST367,2024-03-11,61.52,Entertainment,Marseille,POS,0,16
TX03662,CUST334,2024-04-27,37.31,Entertainment,Paris,Online,0,7
TX03663,CUST420,2024-02-24,258.94,Restaurant,Lyon,POS,0,4
TX03664,CUST410,2024-03-07,70.26,Entertainment,Berlin,Online,0,0
TX03665,CUST400,2024-05-20,157.34,Groceries,Berlin,POS,0,14
TX03666,CUST456,2024-01-03,95.08,Travel,Lyon,Online,0,3
TX03667,CUST312,2024-01-26,121.6,Entertainment,Tokyo,POS,0,6
TX03668,CUST161,2024-02-26,501.7922521266253,Electronics,Tokyo,Online,1,13
TX03669,CUST148,2024-05-05,35.73,Health,Tokyo,ATM,0,11
TX03670,CUST226,2024-05-31,19.5,Travel,Berlin,POS,0,20
TX03671,CUST322,2024-02-22,28.13,Restaurant,Tokyo,Online,1,2
TX03672,CUST378,2024-02-12,6.02,Electronics,Lyon,POS,0,19
TX03673,CUST393,2024-02-18,42.12,Groceries,Marseille,Online,0,17
TX03674,CUST383,2024-02-11,40.17,Entertainment,New York,POS,0,7
TX03675,CUST376,2024-01-11,42.25,Electronics,Marseille,Online,0,1
TX03676,CUST206,2024-04-12,187.54,Travel,Paris,POS,0,5
TX03677,CUST245,2024-04-07,126.21,Electronics,Lyon,Online,0,6
TX03678,CUST198,2024-05-25,13.82,Groceries,Marseille,Online,0,6
TX03679,CUST474,2024-03-25,28.01,Health,Lyon,Online,0,12
TX03680,CUST172,2024-04-09,32.58,Entertainment,Berlin,Online,0,0
TX03681,CUST221,2024-04-13,27.36,Travel,Paris,POS,0,7
TX03682,CUST129,2024-06-28,85.1,Entertainment,Berlin,Online,0,22
TX03683,CUST287,2024-02-15,42.12,Entertainment,London,POS,0,12
TX03684,CUST463,2024-02-13,47.44,Restaurant,London,POS,0,23
TX03685,CUST453,2024-01-22,100.87,Entertainment,London,Online,0,19
TX03686,CUST387,2024-04-23,86.98,Electronics,Lyon,POS,0,23
TX03687,CUST294,2024-05-04,12.09,Electronics,Marseille,POS,0,18
TX03688,CUST255,2024-05-03,67.57,Health,Lyon,POS,0,16
TX03689,CUST271,2024-01-30,33.59,Groceries,Berlin,POS,0,12
TX03690,CUST434,2024-01-08,22.45,Travel,New York,Online,0,15
TX03691,CUST140,2024-04-07,7.57,Electronics,Berlin,Online,0,23
TX03692,CUST162,2024-02-26,38.4,Entertainment,Marseille,POS,0,14
TX03693,CUST122,2024-04-20,26.96,Groceries,Berlin,ATM,0,10
TX03694,CUST459,2024-03-13,19.49,Travel,Berlin,POS,0,11
TX03695,CUST174,2024-04-24,64.32,Travel,Paris,Online,0,21
TX03696,CUST147,2024-01-20,78.37,Travel,Tokyo,POS,0,2
TX03697,CUST259,2024-01-25,19.04,Travel,London,ATM,0,23
TX03698,CUST412,2024-01-19,7.54,Health,Marseille,Online,0,8
TX03699,CUST217,2024-01-05,99.44,Travel,Marseille,POS,0,13
TX03700,CUST199,2024-03-15,5.5,Groceries,London,POS,0,6
TX03701,CUST479,2024-05-07,143.32,Electronics,Berlin,POS,0,10
TX03702,CUST266,2024-03-12,54.39,Groceries,Paris,POS,0,9
TX03703,CUST389,2024-06-03,24.42,Entertainment,Lyon,ATM,0,2
TX03704,CUST255,2024-02-09,19.15,Restaurant,Lyon,Online,0,18
TX03705,CUST106,2024-01-26,5.45,Health,Berlin,POS,0,1
TX03706,CUST295,2024-01-27,18.42,Health,Berlin,Online,0,16
TX03707,CUST155,2024-03-23,12.41,Entertainment,Tokyo,POS,0,1
TX03708,CUST420,2024-05-07,52.36,Groceries,Marseille,ATM,0,20
TX03709,CUST292,2024-06-26,14.11,Groceries,London,POS,0,15
TX03710,CUST146,2024-06-18,42.61,Entertainment,Berlin,Online,0,16
TX03711,CUST247,2024-06-05,49.59,Restaurant,Berlin,POS,0,9
TX03712,CUST374,2024-06-15,22.69,Travel,New York,Online,0,3
TX03713,CUST256,2024-06-17,6.78,Travel,Paris,Online,0,10
TX03714,CUST301,2024-02-02,6.9,Electronics,Lyon,POS,0,16
TX03715,CUST225,2024-04-06,6.34,Groceries,Paris,POS,0,23
TX03716,CUST494,2024-04-20,72.19,Groceries,Paris,POS,0,11
TX03717,CUST404,2024-01-16,24.14,Entertainment,Tokyo,POS,0,20
TX03718,CUST468,2024-01-23,84.56,Entertainment,Paris,Online,0,9
TX03719,CUST393,2024-05-14,33.26,Travel,London,Online,0,15
TX03720,CUST163,2024-01-26,35.17,Groceries,Tokyo,POS,0,3
TX03721,CUST424,2024-04-05,40.96,Groceries,Berlin,ATM,0,2
TX03722,CUST491,2024-01-12,379.2269211789831,Health,London,POS,1,8
TX03723,CUST275,2024-03-12,20.98,Electronics,Tokyo,POS,0,5
TX03724,CUST215,2024-05-12,11.48,Electronics,London,Online,0,11
TX03725,CUST303,2024-04-15,45.6,Travel,Tokyo,POS,0,0
TX03726,CUST420,2024-04-26,24.8,Restaurant,Tokyo,POS,0,13
TX03727,CUST130,2024-06-25,34.21,Groceries,Marseille,Online,0,23
TX03728,CUST487,2024-01-26,57.06,Health,London,POS,0,9
TX03729,CUST212,2024-05-12,39.07,Groceries,Marseille,ATM,0,17
TX03730,CUST464,2024-01-22,53.42,Entertainment,Berlin,POS,0,12
TX03731,CUST424,2024-01-13,44.29,Travel,Tokyo,Online,0,8
TX03732,CUST475,2024-06-04,72.31,Restaurant,Lyon,POS,0,22
TX03733,CUST443,2024-06-09,66.2,Electronics,Tokyo,Online,0,18
TX03734,CUST166,2024-04-16,242.99322152079608,Groceries,Lyon,Online,1,3
TX03735,CUST174,2024-01-23,61.8,Restaurant,Lyon,ATM,0,2
TX03736,CUST144,2024-04-06,108.4,Travel,Lyon,Online,0,5
TX03737,CUST359,2024-01-18,33.31,Electronics,Lyon,Online,0,8
TX03738,CUST253,2024-04-26,31.62,Groceries,London,POS,0,9
TX03739,CUST254,2024-01-30,77.25,Health,New York,POS,0,8
TX03740,CUST462,2024-01-26,48.68,Travel,London,POS,0,16
TX03741,CUST333,2024-05-23,8.68,Groceries,Berlin,Online,0,9
TX03742,CUST150,2024-02-08,116.33,Electronics,New York,POS,0,5
TX03743,CUST405,2024-06-09,6.56,Electronics,London,POS,0,15
TX03744,CUST361,2024-06-02,74.0,Health,Berlin,POS,0,16
TX03745,CUST414,2024-06-24,76.11,Travel,Lyon,POS,0,10
TX03746,CUST224,2024-06-14,158.0,Travel,Paris,Online,0,19
TX03747,CUST498,2024-05-09,7.78,Restaurant,Tokyo,ATM,0,6
TX03748,CUST344,2024-04-22,50.42,Groceries,New York,POS,0,3
TX03749,CUST129,2024-05-13,32.92,Restaurant,Paris,Online,0,9
TX03750,CUST221,2024-02-15,25.07,Electronics,Lyon,POS,0,20
TX03751,CUST224,2024-02-19,9.73,Electronics,New York,Online,0,13
TX03752,CUST136,2024-06-14,46.35,Health,Paris,POS,0,16
TX03753,CUST269,2024-04-15,37.6,Health,London,Online,0,13
TX03754,CUST223,2024-05-25,10.52,Travel,Berlin,Online,0,19
TX03755,CUST456,2024-06-03,52.4,Restaurant,Lyon,POS,0,22
TX03756,CUST134,2024-06-17,71.96,Electronics,London,POS,0,12
TX03757,CUST186,2024-03-12,77.9,Groceries,London,Online,0,1
TX03758,CUST233,2024-03-14,122.89,Entertainment,Lyon,POS,0,8
TX03759,CUST295,2024-01-17,31.34,Groceries,New York,POS,0,2
TX03760,CUST373,2024-06-05,157.96,Health,Tokyo,POS,0,3
TX03761,CUST300,2024-03-10,105.28,Groceries,Marseille,Online,0,11
TX03762,CUST468,2024-05-29,22.58,Electronics,Marseille,POS,0,14
TX03763,CUST384,2024-01-06,13.68,Restaurant,Tokyo,Online,0,19
TX03764,CUST176,2024-01-26,33.58,Travel,Lyon,ATM,0,7
TX03765,CUST158,2024-06-15,30.7,Restaurant,Marseille,POS,0,17
TX03766,CUST225,2024-05-19,47.87,Entertainment,Tokyo,POS,1,4
TX03767,CUST208,2024-04-08,48.78,Travel,Paris,Online,0,1
TX03768,CUST323,2024-05-21,74.31,Entertainment,Tokyo,POS,0,21
TX03769,CUST377,2024-01-22,228.70612007026773,Entertainment,New York,Online,1,8
TX03770,CUST167,2024-02-20,10.54,Electronics,Berlin,POS,0,13
TX03771,CUST168,2024-05-30,102.7,Electronics,Tokyo,Online,0,0
TX03772,CUST264,2024-06-24,23.54,Health,London,POS,0,19
TX03773,CUST404,2024-04-13,182.54,Health,London,Online,0,3
TX03774,CUST496,2024-06-26,63.39198163285582,Entertainment,Berlin,Online,1,16
TX03775,CUST261,2024-03-29,163.8,Restaurant,Lyon,POS,0,9
TX03776,CUST464,2024-05-20,9.77,Health,London,POS,0,1
TX03777,CUST441,2024-05-17,18.14,Electronics,Paris,POS,0,5
TX03778,CUST408,2024-01-09,7.38,Health,Tokyo,Online,0,18
TX03779,CUST478,2024-03-19,66.06,Entertainment,Berlin,Online,0,8
TX03780,CUST442,2024-02-21,99.96,Travel,Paris,POS,0,18
TX03781,CUST486,2024-05-09,33.46,Restaurant,Lyon,POS,0,18
TX03782,CUST141,2024-06-01,136.92,Restaurant,London,Online,0,8
TX03783,CUST453,2024-01-13,49.62,Groceries,Berlin,POS,0,2
TX03784,CUST208,2024-02-20,54.71,Health,Marseille,POS,0,5
TX03785,CUST150,2024-02-03,98.35,Restaurant,Tokyo,POS,0,5
TX03786,CUST349,2024-02-04,22.61,Electronics,Marseille,Online,0,16
TX03787,CUST440,2024-05-10,26.87,Travel,New York,POS,0,12
TX03788,CUST482,2024-04-29,123.2,Electronics,Lyon,Online,0,12
TX03789,CUST120,2024-03-10,120.61,Health,New York,POS,0,6
TX03790,CUST399,2024-06-24,192.5,Entertainment,Marseille,Online,0,8
TX03791,CUST238,2024-05-26,121.06,Groceries,Marseille,POS,0,17
TX03792,CUST458,2024-03-07,66.42939690186577,Groceries,Marseille,POS,1,0
TX03793,CUST423,2024-04-12,516.304347300784,Travel,New York,POS,1,21
TX03794,CUST484,2024-03-13,31.37,Restaurant,Berlin,POS,0,21
TX03795,CUST191,2024-04-25,239.43,Restaurant,Lyon,POS,0,19
TX03796,CUST379,2024-05-12,36.96,Restaurant,Tokyo,POS,0,12
TX03797,CUST224,2024-03-07,45.35,Groceries,Berlin,Online,0,7
TX03798,CUST496,2024-05-18,42.73,Entertainment,Tokyo,Online,0,20
TX03799,CUST210,2024-04-30,24.41,Restaurant,Paris,POS,0,22
TX03800,CUST453,2024-04-03,8.9,Electronics,Paris,POS,0,8
TX03801,CUST238,2024-05-08,118.0,Restaurant,Marseille,POS,0,0
TX03802,CUST372,2024-03-31,86.15,Entertainment,Lyon,Online,0,8
TX03803,CUST198,2024-04-01,12.51,Travel,Lyon,POS,0,19
TX03804,CUST351,2024-03-03,79.98,Travel,London,Online,0,22
TX03805,CUST437,2024-01-29,54.15,Groceries,London,ATM,0,10
TX03806,CUST203,2024-01-12,31.31,Entertainment,Berlin,Online,0,19
TX03807,CUST313,2024-03-17,110.52816673341763,Electronics,New York,POS,1,3
TX03808,CUST348,2024-02-10,103.21,Entertainment,London,POS,0,15
TX03809,CUST251,2024-05-09,65.23,Electronics,Berlin,POS,0,13
TX03810,CUST349,2024-02-06,44.67,Electronics,Tokyo,Online,0,19
TX03811,CUST374,2024-06-21,52.03,Entertainment,Tokyo,Online,0,21
TX03812,CUST264,2024-06-24,9.77,Health,Berlin,POS,0,20
TX03813,CUST440,2024-01-24,37.12,Entertainment,New York,POS,0,17
TX03814,CUST107,2024-04-08,15.76,Electronics,Paris,Online,0,21
TX03815,CUST383,2024-05-29,16.68,Restaurant,Marseille,POS,0,21
TX03816,CUST104,2024-04-09,59.13,Travel,Lyon,POS,0,8
TX03817,CUST244,2024-05-18,126.1,Travel,Paris,POS,0,0
TX03818,CUST200,2024-02-27,30.86,Groceries,Berlin,Online,0,22
TX03819,CUST263,2024-06-22,16.64,Travel,Tokyo,Online,0,2
TX03820,CUST473,2024-01-29,57.31,Health,Paris,POS,0,19
TX03821,CUST246,2024-06-11,107.47,Electronics,New York,POS,0,0
TX03822,CUST163,2024-05-22,73.98,Entertainment,Marseille,POS,0,2
TX03823,CUST190,2024-02-29,106.54,Entertainment,Tokyo,POS,0,13
TX03824,CUST216,2024-04-04,43.45,Health,New York,Online,0,13
TX03825,CUST453,2024-02-11,74.69,Travel,Berlin,Online,0,22
TX03826,CUST366,2024-02-12,12.54,Electronics,Paris,Online,0,21
TX03827,CUST409,2024-03-14,26.41,Travel,Lyon,ATM,0,12
TX03828,CUST272,2024-06-25,29.68,Groceries,London,POS,0,0
TX03829,CUST146,2024-06-08,40.8,Travel,New York,Online,0,14
TX03830,CUST239,2024-03-04,137.31,Groceries,Tokyo,Online,0,19
TX03831,CUST345,2024-01-02,108.69,Entertainment,Paris,POS,0,6
TX03832,CUST248,2024-05-31,12.22,Electronics,London,POS,0,15
TX03833,CUST345,2024-03-06,14.48,Restaurant,London,ATM,0,19
TX03834,CUST494,2024-06-14,27.13,Groceries,Paris,Online,0,22
TX03835,CUST104,2024-01-31,22.18,Travel,Marseille,POS,0,20
TX03836,CUST283,2024-04-24,52.7,Travel,Paris,Online,0,0
TX03837,CUST119,2024-01-26,121.54,Entertainment,Tokyo,Online,0,14
TX03838,CUST145,2024-01-29,168.89,Health,Berlin,Online,0,19
TX03839,CUST111,2024-03-18,58.01,Restaurant,Lyon,Online,0,14
TX03840,CUST169,2024-01-25,96.06,Health,Tokyo,POS,0,18
TX03841,CUST116,2024-02-17,42.24,Travel,Berlin,ATM,0,5
TX03842,CUST470,2024-03-05,16.68,Health,London,Online,0,5
TX03843,CUST246,2024-03-07,42.19,Restaurant,Lyon,ATM,0,0
TX03844,CUST253,2024-03-30,45.49,Restaurant,New York,Online,0,15
TX03845,CUST403,2024-05-25,72.83,Electronics,London,POS,0,17
TX03846,CUST207,2024-05-16,17.42,Health,Marseille,Online,0,12
TX03847,CUST335,2024-02-07,27.97,Electronics,Paris,POS,0,11
TX03848,CUST407,2024-03-27,27.63,Travel,New York,Online,0,17
TX03849,CUST451,2024-05-28,165.25,Travel,Tokyo,POS,0,9
TX03850,CUST169,2024-03-05,34.34,Travel,Lyon,POS,0,13
TX03851,CUST282,2024-05-28,75.34,Entertainment,New York,POS,0,19
TX03852,CUST349,2024-01-27,74.48,Health,Marseille,Online,0,10
TX03853,CUST327,2024-04-15,20.43,Groceries,Paris,POS,0,17
TX03854,CUST201,2024-05-02,47.42,Restaurant,New York,POS,0,23
TX03855,CUST174,2024-02-13,117.36,Groceries,Tokyo,ATM,0,11
TX03856,CUST315,2024-04-09,37.24,Travel,Lyon,POS,0,16
TX03857,CUST498,2024-01-28,150.13,Health,New York,ATM,0,23
TX03858,CUST302,2024-06-21,17.07,Electronics,Paris,POS,0,2
TX03859,CUST291,2024-01-17,8.85,Groceries,Tokyo,POS,0,20
TX03860,CUST348,2024-05-06,116.03,Travel,New York,Online,0,0
TX03861,CUST341,2024-05-02,99.09,Groceries,Lyon,POS,0,0
TX03862,CUST278,2024-06-16,250.25,Groceries,Paris,POS,0,5
TX03863,CUST318,2024-05-10,61.88,Restaurant,Marseille,Online,0,18
TX03864,CUST181,2024-03-16,142.98,Groceries,Marseille,Online,0,23
TX03865,CUST191,2024-02-15,92.71,Travel,London,ATM,0,3
TX03866,CUST274,2024-06-06,98.03,Restaurant,New York,POS,0,21
TX03867,CUST338,2024-03-09,47.1,Travel,Lyon,Online,0,12
TX03868,CUST359,2024-05-16,29.09,Entertainment,New York,POS,0,11
TX03869,CUST490,2024-03-25,141.33,Entertainment,Paris,Online,0,7
TX03870,CUST464,2024-01-11,33.29,Entertainment,London,POS,0,19
TX03871,CUST262,2024-03-09,43.7,Groceries,Lyon,POS,0,23
TX03872,CUST147,2024-04-08,34.54,Health,New York,Online,0,6
TX03873,CUST428,2024-03-31,46.6,Travel,Lyon,POS,0,20
TX03874,CUST427,2024-06-07,36.79,Entertainment,Paris,Online,0,6
TX03875,CUST215,2024-06-09,7.46,Health,London,POS,0,6
TX03876,CUST436,2024-06-15,111.87,Entertainment,Lyon,ATM,0,13
TX03877,CUST436,2024-04-03,34.38,Entertainment,Paris,Online,0,17
TX03878,CUST468,2024-06-22,49.45,Health,Marseille,POS,0,22
TX03879,CUST324,2024-06-13,12.49,Entertainment,Lyon,POS,0,18
TX03880,CUST451,2024-04-24,5.17,Groceries,London,POS,0,23
TX03881,CUST427,2024-01-31,19.07,Groceries,Berlin,Online,0,23
TX03882,CUST246,2024-01-11,65.97,Restaurant,Tokyo,POS,0,19
TX03883,CUST162,2024-03-27,10.22,Groceries,Tokyo,ATM,0,18
TX03884,CUST393,2024-04-30,124.78,Electronics,Lyon,Online,0,17
TX03885,CUST422,2024-05-09,17.11,Restaurant,Lyon,Online,0,5
TX03886,CUST424,2024-04-14,16.45,Entertainment,Paris,Online,0,15
TX03887,CUST112,2024-01-27,15.01,Electronics,New York,POS,0,2
TX03888,CUST288,2024-01-02,5.7,Travel,Tokyo,ATM,0,20
TX03889,CUST386,2024-04-12,78.88,Health,New York,POS,0,1
TX03890,CUST307,2024-04-10,108.99,Travel,Tokyo,Online,0,14
TX03891,CUST213,2024-01-21,52.62,Electronics,Lyon,POS,0,19
TX03892,CUST121,2024-02-27,15.43,Groceries,London,Online,0,10
TX03893,CUST448,2024-05-12,21.79,Entertainment,Unknown/Tax Haven,Online,1,18
TX03894,CUST313,2024-06-28,37.31,Restaurant,Berlin,POS,0,17
TX03895,CUST270,2024-06-21,159.33,Entertainment,Tokyo,Online,0,21
TX03896,CUST422,2024-03-25,19.21,Groceries,Tokyo,POS,0,10
TX03897,CUST153,2024-04-02,70.77,Entertainment,Paris,POS,0,2
TX03898,CUST493,2024-01-20,33.94,Health,Lyon,POS,0,3
TX03899,CUST397,2024-03-01,22.68,Health,Lyon,ATM,0,5
TX03900,CUST419,2024-02-07,35.43,Health,Berlin,ATM,0,11
TX03901,CUST225,2024-05-27,8.69,Travel,New York,Online,0,20
TX03902,CUST376,2024-01-25,85.14,Groceries,Paris,ATM,0,3
TX03903,CUST303,2024-05-09,18.94,Health,Marseille,POS,0,11
TX03904,CUST293,2024-04-30,69.62,Electronics,London,POS,0,3
TX03905,CUST268,2024-06-08,8.54,Health,London,Online,0,1
TX03906,CUST251,2024-01-26,160.16,Restaurant,Lyon,Online,0,11
TX03907,CUST134,2024-06-17,15.72,Travel,Berlin,ATM,0,12
TX03908,CUST283,2024-03-07,112.17,Electronics,Paris,Online,0,15
TX03909,CUST385,2024-01-01,87.9,Groceries,Marseille,Online,0,3
TX03910,CUST156,2024-02-20,176.88,Groceries,London,Online,0,7
TX03911,CUST321,2024-01-05,37.49,Restaurant,Paris,ATM,1,4
TX03912,CUST402,2024-01-13,69.99,Health,Marseille,POS,0,13
TX03913,CUST262,2024-05-26,28.16,Electronics,Tokyo,ATM,0,14
TX03914,CUST118,2024-05-19,15.19,Restaurant,Lyon,Online,0,10
TX03915,CUST469,2024-02-17,34.27,Electronics,New York,Online,0,9
TX03916,CUST363,2024-06-01,14.06,Health,London,POS,0,9
TX03917,CUST381,2024-02-26,205.99,Health,London,POS,0,23
TX03918,CUST212,2024-04-24,10.06,Entertainment,Marseille,Online,0,5
TX03919,CUST426,2024-02-04,49.48,Entertainment,New York,Online,0,15
TX03920,CUST129,2024-03-16,54.24,Health,Tokyo,Online,0,20
TX03921,CUST234,2024-04-03,43.62,Travel,Paris,Online,0,3
TX03922,CUST166,2024-01-05,59.26,Restaurant,Lyon,POS,0,8
TX03923,CUST164,2024-01-22,11.18,Entertainment,Paris,Online,0,9
TX03924,CUST391,2024-04-12,45.49,Health,Marseille,Online,0,4
TX03925,CUST124,2024-06-23,21.93,Electronics,London,Online,0,9
TX03926,CUST136,2024-05-10,145.82,Restaurant,Tokyo,Online,0,15
TX03927,CUST100,2024-05-03,76.79,Entertainment,London,ATM,0,10
TX03928,CUST498,2024-02-22,184.7,Travel,Paris,Online,0,5
TX03929,CUST136,2024-06-07,6.91,Restaurant,Tokyo,Online,0,6
TX03930,CUST240,2024-03-09,21.78,Restaurant,Berlin,POS,0,11
TX03931,CUST331,2024-04-13,15.87,Groceries,Lyon,POS,0,12
TX03932,CUST235,2024-06-09,5.56,Electronics,Marseille,POS,0,16
TX03933,CUST488,2024-06-26,18.88,Travel,Lyon,Online,0,8
TX03934,CUST287,2024-01-16,61.78,Travel,Marseille,POS,0,7
TX03935,CUST227,2024-04-25,18.14,Travel,Lyon,POS,0,15
TX03936,CUST300,2024-03-16,40.57,Electronics,Berlin,Online,0,20
TX03937,CUST226,2024-04-18,114.38,Travel,Paris,Online,0,2
TX03938,CUST356,2024-02-08,64.17,Groceries,New York,POS,0,4
TX03939,CUST263,2024-03-29,30.1,Entertainment,Tokyo,POS,0,20
TX03940,CUST134,2024-06-22,28.3,Electronics,Marseille,ATM,0,22
TX03941,CUST293,2024-04-21,35.42,Travel,Paris,POS,0,12
TX03942,CUST290,2024-02-16,14.74,Health,London,POS,0,17
TX03943,CUST203,2024-06-20,55.26,Entertainment,London,Online,0,20
TX03944,CUST122,2024-05-16,27.64,Restaurant,Lyon,POS,0,15
TX03945,CUST364,2024-05-07,100.65,Electronics,London,POS,0,13
TX03946,CUST389,2024-06-26,75.64,Health,New York,POS,0,10
TX03947,CUST483,2024-03-17,52.15,Restaurant,Marseille,Online,0,17
TX03948,CUST359,2024-01-15,27.64,Health,Lyon,Online,0,7
TX03949,CUST457,2024-02-05,16.78,Travel,Marseille,POS,0,11
TX03950,CUST174,2024-03-03,79.84,Electronics,Marseille,Online,0,18
TX03951,CUST454,2024-03-09,38.32,Travel,Berlin,Online,0,19
TX03952,CUST171,2024-06-17,17.73,Restaurant,Paris,Online,0,1
TX03953,CUST358,2024-03-14,15.86,Groceries,London,Online,0,8
TX03954,CUST497,2024-01-24,14.04,Health,Tokyo,POS,0,21
TX03955,CUST287,2024-02-18,80.07,Groceries,Marseille,POS,0,8
TX03956,CUST272,2024-05-25,18.0,Restaurant,New York,Online,0,13
TX03957,CUST389,2024-01-07,42.4,Travel,Berlin,POS,0,14
TX03958,CUST144,2024-01-04,35.03,Entertainment,New York,POS,0,10
TX03959,CUST160,2024-03-30,48.33,Health,Tokyo,ATM,0,12
TX03960,CUST182,2024-02-29,617.832765088987,Entertainment,London,POS,1,23
TX03961,CUST222,2024-02-24,106.15,Electronics,London,POS,0,4
TX03962,CUST457,2024-01-16,34.99,Health,Lyon,Online,0,5
TX03963,CUST115,2024-01-29,5.77,Groceries,Lyon,POS,0,22
TX03964,CUST165,2024-05-30,32.79,Entertainment,Lyon,POS,0,4
TX03965,CUST244,2024-01-14,51.59,Restaurant,London,POS,0,0
TX03966,CUST474,2024-03-19,45.8,Electronics,Marseille,Online,0,17
TX03967,CUST261,2024-06-25,57.68,Health,Paris,POS,0,22
TX03968,CUST333,2024-02-02,13.37,Restaurant,Tokyo,ATM,0,23
TX03969,CUST479,2024-06-01,57.0,Electronics,Berlin,POS,0,7
TX03970,CUST243,2024-01-21,15.08,Groceries,Tokyo,POS,0,16
TX03971,CUST457,2024-05-24,74.42,Restaurant,Tokyo,Online,0,22
TX03972,CUST287,2024-01-23,25.71,Health,Lyon,Online,0,10
TX03973,CUST421,2024-02-26,66.88,Electronics,Paris,POS,0,10
TX03974,CUST112,2024-05-21,7.45,Travel,New York,Online,0,2
TX03975,CUST283,2024-04-02,31.2,Health,London,POS,0,7
TX03976,CUST210,2024-01-20,66.04,Health,New York,POS,0,7
TX03977,CUST389,2024-06-06,17.87,Health,Lyon,POS,0,23
TX03978,CUST394,2024-01-19,84.31,Health,Marseille,POS,0,20
TX03979,CUST491,2024-04-12,54.82,Travel,Berlin,POS,0,20
TX03980,CUST314,2024-03-17,49.28,Restaurant,Berlin,Online,0,2
TX03981,CUST219,2024-05-30,26.81,Restaurant,Lyon,POS,0,21
TX03982,CUST481,2024-02-02,37.93,Restaurant,Paris,POS,0,9
TX03983,CUST154,2024-01-18,50.48,Groceries,Berlin,ATM,0,18
TX03984,CUST126,2024-03-13,36.98,Travel,Lyon,POS,0,13
TX03985,CUST217,2024-06-09,64.92,Travel,Tokyo,POS,0,17
TX03986,CUST320,2024-06-08,33.43,Electronics,Marseille,ATM,0,22
TX03987,CUST330,2024-01-17,16.3,Entertainment,Marseille,POS,0,2
TX03988,CUST152,2024-01-19,17.04,Restaurant,London,POS,0,19
TX03989,CUST394,2024-03-10,5.29,Entertainment,London,Online,0,13
TX03990,CUST420,2024-04-29,22.9,Electronics,Tokyo,Online,0,10
